1 2023/03/14 13:09:04,531 3379 [DEBUG ] [main] internal.logging.InternalLoggerFactory internal.logging.InternalLoggerFactory.useLog4J2LoggerFactory(InternalLoggerFactory.java:76) - Using Log4J2 as the default logging framework
2 2023/03/14 13:09:04,538 3386 [DEBUG ] [main] netty.util.ResourceLeakDetector netty.util.ResourceLeakDetector.<clinit>(ResourceLeakDetector.java:129) - -Dio.netty.leakDetection.level: simple
3 2023/03/14 13:09:04,538 3386 [DEBUG ] [main] netty.util.ResourceLeakDetector netty.util.ResourceLeakDetector.<clinit>(ResourceLeakDetector.java:130) - -Dio.netty.leakDetection.targetRecords: 4
4 2023/03/14 13:09:04,542 3390 [DEBUG ] [main] netty.util.ResourceLeakDetectorFactory netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(ResourceLeakDetectorFactory.java:196) - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@2787de58
5 2023/03/14 13:09:04,624 3472 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.explicitNoUnsafeCause0(PlatformDependent0.java:496) - -Dio.netty.noUnsafe: false
6 2023/03/14 13:09:04,625 3473 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.javaVersion0(PlatformDependent0.java:1000) - Java version: 8
7 2023/03/14 13:09:04,626 3474 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:137) - sun.misc.Unsafe.theUnsafe: available
8 2023/03/14 13:09:04,628 3476 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:161) - sun.misc.Unsafe.copyMemory: available
9 2023/03/14 13:09:04,628 3476 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:193) - sun.misc.Unsafe.storeFence: available
10 2023/03/14 13:09:04,628 3476 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:236) - java.nio.Buffer.address: available
11 2023/03/14 13:09:04,629 3477 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:307) - direct buffer constructor: available
12 2023/03/14 13:09:04,630 3478 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:385) - java.nio.Bits.unaligned: available, true
13 2023/03/14 13:09:04,631 3479 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:459) - jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable prior to Java9
14 2023/03/14 13:09:04,631 3479 [DEBUG ] [main] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:482) - java.nio.DirectByteBuffer.<init>(long, int): available
15 2023/03/14 13:09:04,631 3479 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.unsafeUnavailabilityCause0(PlatformDependent.java:1159) - sun.misc.Unsafe: available
16 2023/03/14 13:09:04,633 3481 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.tmpdir0(PlatformDependent.java:1289) - -Dio.netty.tmpdir: /var/folders/b6/k_w0589j24712v_9f8zffkgnct9bh0/T (java.io.tmpdir)
17 2023/03/14 13:09:04,633 3481 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.bitMode0(PlatformDependent.java:1368) - -Dio.netty.bitMode: 64 (sun.arch.data.model)
18 2023/03/14 13:09:04,637 3485 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.isOsx0(PlatformDependent.java:1127) - Platform: MacOS
19 2023/03/14 13:09:04,639 3487 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:178) - -Dio.netty.maxDirectMemory: 3817865216 bytes
20 2023/03/14 13:09:04,639 3487 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:185) - -Dio.netty.uninitializedArrayAllocationThreshold: -1
21 2023/03/14 13:09:04,640 3488 [DEBUG ] [main] util.internal.CleanerJava6 util.internal.CleanerJava6.<clinit>(CleanerJava6.java:92) - java.nio.ByteBuffer.cleaner(): available
22 2023/03/14 13:09:04,640 3488 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:205) - -Dio.netty.noPreferDirect: false
23 2023/03/14 13:09:04,646 3494 [DEBUG ] [main] util.internal.PlatformDependent util.internal.PlatformDependent$Mpsc.<clinit>(PlatformDependent.java:1010) - org.jctools-core.MpscChunkedArrayQueue: available
24 2023/03/14 13:09:04,669 3517 [DEBUG ] [main] util.internal.InternalThreadLocalMap util.internal.InternalThreadLocalMap.<clinit>(InternalThreadLocalMap.java:100) - -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
25 2023/03/14 13:09:04,669 3517 [DEBUG ] [main] util.internal.InternalThreadLocalMap util.internal.InternalThreadLocalMap.<clinit>(InternalThreadLocalMap.java:101) - -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
26 2023/03/14 13:09:04,680 3528 [DEBUG ] [main] handler.ssl.JdkSslContext handler.ssl.JdkSslContext.<clinit>(JdkSslContext.java:83) - Default protocols (JDK): [TLSv1.3, TLSv1.2] 
27 2023/03/14 13:09:04,680 3528 [DEBUG ] [main] handler.ssl.JdkSslContext handler.ssl.JdkSslContext.<clinit>(JdkSslContext.java:84) - Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_AES_128_GCM_SHA256, TLS_AES_256_GCM_SHA384]
28 2023/03/14 13:09:04,703 3551 [DEBUG ] [main] netty.channel.MultithreadEventLoopGroup netty.channel.MultithreadEventLoopGroup.<clinit>(MultithreadEventLoopGroup.java:44) - -Dio.netty.eventLoopThreads: 16
29 2023/03/14 13:09:04,711 3559 [DEBUG ] [main] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:110) - -Dio.netty.noKeySetOptimization: false
30 2023/03/14 13:09:04,711 3559 [DEBUG ] [main] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:111) - -Dio.netty.selectorAutoRebuildThreshold: 512
31 2023/03/14 13:09:04,731 3579 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:157) - -Dio.netty.allocator.numHeapArenas: 16
32 2023/03/14 13:09:04,731 3579 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:158) - -Dio.netty.allocator.numDirectArenas: 16
33 2023/03/14 13:09:04,731 3579 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:160) - -Dio.netty.allocator.pageSize: 8192
34 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:165) - -Dio.netty.allocator.maxOrder: 9
35 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:169) - -Dio.netty.allocator.chunkSize: 4194304
36 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:170) - -Dio.netty.allocator.smallCacheSize: 256
37 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:171) - -Dio.netty.allocator.normalCacheSize: 64
38 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:172) - -Dio.netty.allocator.maxCachedBufferCapacity: 32768
39 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:173) - -Dio.netty.allocator.cacheTrimInterval: 8192
40 2023/03/14 13:09:04,732 3580 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:174) - -Dio.netty.allocator.cacheTrimIntervalMillis: 0
41 2023/03/14 13:09:04,733 3581 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:175) - -Dio.netty.allocator.useCacheForAllThreads: false
42 2023/03/14 13:09:04,733 3581 [DEBUG ] [main] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:176) - -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
43 2023/03/14 13:09:04,744 3592 [DEBUG ] [main] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:87) - -Dio.netty.allocator.type: pooled
44 2023/03/14 13:09:04,745 3593 [DEBUG ] [main] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:96) - -Dio.netty.threadLocalDirectBufferSize: 0
45 2023/03/14 13:09:04,745 3593 [DEBUG ] [main] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:99) - -Dio.netty.maxThreadLocalCharBufferSize: 16384
46 2023/03/14 13:09:05,100 3948 [DEBUG ] [Forwarding newSession on session null to remote] netty.channel.DefaultChannelId netty.channel.DefaultChannelId.<clinit>(DefaultChannelId.java:79) - -Dio.netty.processId: 83494 (auto-detected)
47 2023/03/14 13:09:05,102 3950 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:142) - -Djava.net.preferIPv4Stack: true
48 2023/03/14 13:09:05,103 3951 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:143) - -Djava.net.preferIPv6Addresses: false
49 2023/03/14 13:09:05,104 3952 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtilInitializations netty.util.NetUtilInitializations.determineLoopback(NetUtilInitializations.java:139) - Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1%lo0)
50 2023/03/14 13:09:05,105 3953 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil$SoMaxConnAction.run(NetUtil.java:200) - Failed to get SOMAXCONN from sysctl and file /proc/sys/net/core/somaxconn. Default: 128
